"","YEAR","month","LATITUDE","LONGITUDE","SURF.TEMP","BOT.TEMP","BOT.SAL","SURF.CHLOR","BOT.OXY","effort","count","rscpue","BATHYMETRY","RUGOSITY","PLATFORM","PIPELINE","GRAVEL","MUD","ROCK","SAND","CARBON","REEF","PA","logrscpue","rand","Validate"
"17143",2012,10,28.64,-94.8,26.9,27,36.07,-0.328504066972036,6,30,43,1.433333,29,2.2082744135228,0,0,0,50,0,50,0.747064888,0,1,4.4659078887695,669,"TEST"
"1802",1990,11,29.97,-88.33,21.7,21.6,34.55,-0.0304592074847086,6.9,52,0,0,31,2.77881927199042,0,0,1.63839519,26.30847359,0.426922768,71.47745514,0.489665031,0,0,0,670,"TEST"
"2216",1990,10,27.63,-96.81,26.34,26.7,34.76,-1.10866262452161,7,26,16,0.6153846,35,2.71469474382088,0,0,50,50,7.64e-14,-7.11e-15,0.796503484,0,1,3.63555979224038,672,"TEST"
"2367",1990,11,28.63,-90.31,24.11,25.11,36.25,1.02961941718116,6.4,15,0,0,36,2.94968833505258,0,0,0,22,0,72,1.291491747,0,0,0,675,"TEST"
"20521",2017,11,30.14,-86.2,24.01,23.61,36.12,-1.66073120682165,4.5,30,1,0.03333333,32,3.18221184049661,0,0,3.454759836,18.23529053,10.22551823,69.38919067,0.384403825,0,1,1.09861222200144,676,"TEST"
"8458",1999,10,26.92,-97.33,25.35,25.38,32.57,-3.91202300542815,6.3,21,46,2.190476,16,2.77881927199042,0,0,4.44e-16,55,0,22.22222137,0.800000012,0,1,4.88604333021065,677,"TEST"
"12353",2006,10,28.29,-96,23.82,26.5,35.43,1.92861865194525,6.1,55,54,0.9818182,24,2.2082744135228,0,0,50,50,0,-1.42e-14,0.919423342,0,1,4.09282827991354,678,"TEST"
"2785",1991,11,28.42,-90.46,23.8,23.94,36.1,-1.83258146374831,6.5,60,2,0.03333333,47,2.89591193827178,0,2.417167,0,100,4.17e-14,-7.11e-15,0.914394617,0,1,1.09861222200144,680,"TEST"
"21079",2018,11,28.35,-83.78,24.04,24.04,35.54,-0.371063681390832,6.5,30,0,0,27,0.0953101798043249,0,0,14.45291138,8.272846222,8.11257267,69.99590302,0.269215167,0,0,0,681,"TEST"
"20086",2017,10,25.37,-82.83,28.12,23.95,36.39,-1.13943428318836,4.8,30,0,0,46,2.57261223020711,0,0,50,5.47e-13,0,50,1.483128905,0,0,0,682,"TEST"
"22053",2020,10,25.76,-83.61,28.51,24.22,36.66,-4.60517018598809,5.5,30,0,0,72,2.31253542384721,0,0,6.75e-14,-1.9e-12,3.55e-14,100,0.710113645,0,0,0,683,"TEST"
"2752",1991,11,28.16,-91.7,25.38,23.89,36.75,-0.0725706928348354,6.8,60,0,0,84,3.00071981506503,0,0.6437263,12.66996861,67.44947052,26.5098877,19.8974514,1.090786099,0,0,0,684,"TEST"
"13284",2007,11,29.11,-92.56,23.74,23.85,34.66,0.867100487683383,6.1,55,0,0,21,2.57261223020711,0,0,22.15876198,54.89815903,0.154531404,12.56786346,0.599676192,1,0,0,685,"TEST"
"22024",2020,11,28.78,-84.94,24.51,23.74,36.22,-0.59783700075562,5.2,30,0,0,50,2.09186406167839,0,0,20.16275978,9.30755806,0,67.72113037,0.224509656,0,0,0,686,"TEST"
"1286",1989,10,27.38,-96.47,26.14,17.94,36.1,-2.40794560865187,4.5,60,0,0,97,3.66612246699132,0,0,1.76786828,89.92492676,0,3.895612001,0.983743012,0,0,0,687,"TEST"
"16047",2010,11,27.48,-84.25,23.91,19.47,36.42,-0.544727175441672,4.1,30,0,0,77,2.83907846350861,0,0,50,5.4e-13,0,50,0.441523433,0,0,0,688,"TEST"
"6739",1996,11,28.41,-91.38,24.59,23.43,36.05,0.27763173659828,4.8,60,9,0.15,56,3.22286784613774,0,11.13416,6.656543732,70.638237,10.85425854,19.50575638,1.102236986,0,1,2.30258509299405,689,"TEST"
"5232",1994,11,28.27,-92.6,25.4,21,36.63,-2.30258509299405,5.9,60,0,0,65,3.09557760852371,0,0,50,50,2.66e-14,-2.84e-14,1.029648542,0,0,0,690,"TEST"
"3375",1992,10,27.46,-97.02,24.56,25.28,33.79,-0.562118918153541,6.8,29,12,0.4137931,30,2.77881927199042,0,0,6.66e-16,100,4.26e-14,1.42e-14,0.822821617,0,1,3.25144314552006,691,"TEST"
"9943",2002,10,28.13,-95.98,25.96,27.03,35.58,0.173953307123438,5.2,37,40,1.081081,34,2.4932054526027,0,0,3.33e-15,33,0,67,0.964070261,0,1,4.18760506711967,692,"TEST"
"18493",2014,11,28.46,-91.23,25.15,24.58,36.15,-0.798507696217772,6,30,2,0.06666667,45,3.09557760852371,0,7.58373759,5.285617352,69.57447052,2.949506044,21.0622673,1.349419475,0,1,1.6094379524341,693,"TEST"
"5073",1994,10,26.9,-97.13,25.57,26.25,33.73,-0.63487827243597,7.4,37,19,0.5135135,30,2.57261223020711,0,0,0,96,9.44e-16,4,0.836938441,0,1,3.45980616912752,694,"TEST"
"4542",1993,10,28.99,-90.1,26.95,28.06,35.41,2.15871472257434,2.7,30,0,0,20,3.00071981506503,0,3.879537,0,100,5.33e-14,2.84e-14,3.023598671,0,0,0,695,"TEST"
"3598",1992,11,29.06,-88.91,20.05,21.71,35.94,0.806475865866949,5.2,18,0,0,102,4.60616968632117,0,3.529751,0,50,1.49e-13,50,1.354424238,0,0,0,696,"TEST"
"15070",2009,10,29.11,-94.11,24.07,24.07,33.53,2.2170272046324,6.1,30,0,0,17,2.2082744135228,0,0,5.74e-14,5.76e-13,1.39e-13,100,0.66753763,0,0,0,698,"TEST"
"9137",2000,10,28.95,-95.08,23.41,23.42,34.55,-2.30258509299405,6.2,46,0,0,17,2.83907846350861,0,0,0.5,49,0,40.28712845,0.699999988,2,0,0,700,"TEST"
"6549",1996,10,26.04,-96.86,31.33,31.62,30.36,0.662687973075237,6.3,19,4,0.2105263,38,2.4932054526027,0,0,0,41.5,1.51e-14,25,0.633718789,0,1,2.61238901303503,701,"TEST"
"2680",1991,10,28.06,-93.18,26.74,21.01,36.57,-2.65926003693278,4.7,60,0,0,95,3.74004774068834,1,5.272529,0,100,8.93e-14,1.42e-14,0.984757066,0,0,0,702,"TEST"
"14146",2008,11,29.14,-88.69,23.48,20.51,36.52,0.254642218373581,4.2,30,0,0,99,3.7864597824528,0,0,0,95,3.38e-14,5,1.385898471,0,0,0,705,"TEST"
"18511",2014,11,30.12,-86.04,22.55,21.7,36.16,-1.46967597005894,5.2,30,11,0.3666667,26,3.26193531432865,0,0,3.054910421,13.46642685,8.139586449,76.41595459,0.410026908,0,1,3.13549430288567,706,"TEST"
"5184",1994,10,29.59,-93.76,22.68,22.83,25.62,0.385262400790645,8,33,0,0,11,2.40694510831829,0,2.732648,0,100,5.2e-14,1.07e-13,0.830603898,0,0,0,707,"TEST"
"4544",1993,10,28.99,-89.56,26.35,27.87,32.79,0.947789398933526,2.3,10,0,0,30,3.40452517175483,0,3.697965,0,50,0,7.11e-15,1.337296963,0,0,0,708,"TEST"
"2400",1990,11,29.25,-88.46,22.94,21.21,34.9,-0.510825623765991,6.5,15,0,0,142,4.47847253294213,2,7.366546,100,1.23e-12,4.12e-13,0,0.90005374,0,0,0,709,"TEST"
"6552",1996,10,26.5,-97.02,30.65,30.16,30.19,0.746687947487975,5.5,26,8,0.3076923,34,3.00071981506503,0,0,3.11e-15,83.5,2.64e-14,16.5,0.489166915,0,1,2.96844010755057,711,"TEST"
"22400",2021,11,28.51,-92.76,25.04,23.48,36.29,-1.56064774826467,5.9,30,19,0.6333333,47,2.64617479738412,0,1.071768429,1.73e-14,67,4.88e-15,33,0.934285223,0,1,3.66356159484759,712,"TEST"
"21067",2018,11,28.75,-84.87,25.56,23.47,36.5,-1.83258146374831,4.4,30,0,0,50,2.40694510831829,0,0,20.16275978,9.30755806,0,67.72113037,0.224509656,0,0,0,714,"TEST"
"14522",2009,10,27.16,-82.58,29.63,29.63,35.75,1.41585316336144,5.7,30,0,0,11,2.40694510831829,0,0,52.7988205,7.799949169,4.539320946,27.89072418,0.936500907,0,0,0,715,"TEST"
"19793",2016,10,29.52,-93.98,25.31,25.58,27.64,1.43031124653666,5.9,30,0,0,12,2.4932054526027,0,3.823042367,2.3e-14,68.85353851,0,31.1464653,0.699999988,0,0,0,716,"TEST"
"9558",2001,11,28.98,-91.41,21.82,21.82,30.82,0.770108221696074,6.2,26,0,0,8,1.62924053973028,0,0,0,100,0,7.11e-14,2.639855146,1,0,0,717,"TEST"
"22397",2021,11,28.63,-93.37,25.01,24.11,35.93,-0.562118918153541,6,30,58,1.933333,36,2.40694510831829,0,2.587387649,23.69238663,42.61820602,0.224679351,34.76799393,0.936311126,0,1,4.76217376385757,718,"TEST"
"17139",2012,10,28.01,-94.59,27.56,23.06,36.45,-1.96611285637283,5.8,31,20,0.6451613,65,2.57261223020711,0,0,4.4e-14,7.82e-14,30,100,0.931803882,0,1,3.68159493632157,719,"TEST"
"9190",2000,11,29.09,-93.78,25.2,25.21,35.83,-3.2188758248682,6.4,50,1,0.02,19,1.80828877117927,0,3.957351,16.66666603,50.16666794,6.66e-15,33.16666794,0.720915914,0,1,0.78845736036427,720,"TEST"
"2328",1990,11,29.3,-92.64,23.35,23.36,32.07,0.19062035960865,7.4,60,1,0.01666667,16,1.80828877117927,0,0,4.88e-15,100,0,-3.55e-14,0.855479777,0,1,0.69314728055994,722,"TEST"
"1521",1989,11,29.51,-88.62,20.5,20.4,36.51,0.0676586484738149,4.9,10,12,1.2,40,3.26193531432865,0,0,8.79e-14,82.5,7.11e-14,2,0.613668501,0,1,4.29045944114839,724,"TEST"
"14084",2008,11,28.82,-92.44,23.85,24.14,34.61,1.15057202759882,5.7,30,0,0,32,2.09186406167839,0,0,23.64169884,56.51469803,0.756849825,14.63756275,0.703055799,0,0,0,725,"TEST"
"15013",2009,10,28.46,-95.61,26.58,27.44,34.03,1.35325450704169,4.9,30,4,0.1333333,26,2.4932054526027,0,0,1.15e-14,70,0,30,0.800000012,0,1,2.19722435511397,726,"TEST"
"10666",2003,11,28.97,-89.58,25.16,25.85,36.01,2.93598226914822,3.8,29,4,0.137931,51,3.89385903480047,0,0,0,50,0,7.11e-15,1.337296963,0,1,2.22741532656701,727,"TEST"
"5168",1994,10,28.05,-94.37,26.94,22.39,36.31,-1.96611285637283,6.2,60,24,0.4,70,3.61361696961339,0,3.044491,16.66666603,50.16666794,30,33.16666794,0.892350495,0,1,3.2188758248682,728,"TEST"
"13955",2008,10,28.67,-91.46,23.55,25.45,34.73,1.72097928716701,5.3,31,0,0,27,2.64617479738412,0,10.99253806,5.057405949,65.49211121,1.108028054,23.31227493,1.531920195,0,0,0,730,"TEST"
"4529",1993,10,28.84,-90.68,27.04,27.59,30.73,1.78339121955754,5.6,30,0,0,18,2.71469474382088,0,4.977012,1.42e-14,61.11224365,0,30.80612183,0.93327409,0,0,0,732,"TEST"
"2298",1990,11,28.96,-92.58,22.87,24.37,33.88,1.45861502269952,6.5,49,17,0.3469388,26,1.96009478404727,0,0,0,100,0,7.11e-15,0.612369597,0,1,3.08265868026708,733,"TEST"
"9221",2000,11,28.53,-92.51,25.86,25.83,36.56,-3.50655789731998,6.2,55,22,0.4,46,2.64617479738412,0,12.99339,25.13224792,55.22986984,6.147453308,22.74345779,0.971233487,0,1,3.2188758248682,734,"TEST"
"19165",2015,10,28.53,-94.59,27.47,27.88,36.34,-1.66073120682165,5.4,30,70,2.333333,35,2.57261223020711,0,0,33.33333206,33.33333206,0,33.33333206,0.882414997,0,1,4.94875974853419,735,"TEST"
"22341",2021,10,28.18,-95.16,27.57,27.03,35.56,-3.2188758248682,5.8,30,9,0.3,50,2.64617479738412,0,0,5.637718201,50.20240784,0.191260487,45.40987778,0.856427908,0,1,2.94443897916644,736,"TEST"
"17881",2014,10,28.92,-84.36,28.06,27.55,35.68,-0.0100503358535015,4.7,30,0,0,33,2.09186406167839,0,0,16.35144043,4.983606815,2.625066519,77.92687988,0.179113805,0,0,0,737,"TEST"
"3443",1992,10,28.67,-94.32,25.15,25.31,35.17,-2.04022082852655,6.9,20,3,0.15,33,2.64617479738412,0,0,11,40,1,47,0.879738629,0,1,2.30258509299405,738,"TEST"
"17264",2012,11,26.01,-82.47,23.25,23.06,36.06,-1.13943428318836,6.5,30,0,0,26,2.31253542384721,0,0,21.27822495,11.53814888,0,70.34066772,1.620080829,0,0,0,739,"TEST"
"22312",2021,10,26.06,-96.67,27.96,28.49,35.62,-1.34707364796661,6.6,30,27,0.9,50,2.40694510831829,0,0,7.99e-15,88,0,12,0.732767344,0,1,4.00733318523247,740,"TEST"
"17210",2012,10,28.56,-91.36,23.74,24.73,35.66,-0.673344553263766,6.2,30,7,0.2333333,34,2.89591193827178,0,2.654728672,5.112898827,67.74145508,1.878782988,21.48461151,1.484504461,0,1,2.70805006776887,741,"TEST"
"17145",2012,10,28.9,-95.07,25.97,26.09,34.99,0.173953307123438,6,30,0,0,19,2.94968833505258,0,0,0,19,0,67.5,0.800000012,0,0,0,742,"TEST"
"12523",2006,11,28.24,-90.35,24.59,20.59,36.53,0.398776119957368,4.4,21,0,0,100,3.99083418585244,0,5.713240511,6.187014103,82.72874451,20.14332199,7.451669216,1.128991008,0,0,0,743,"TEST"
"10694",2003,11,29.14,-88.85,24.51,22.77,36.32,2.88256357544835,2.4,48,0,0,81,4.37071287477361,0,3.489424057,0,50,1.49e-13,50,1.354424238,1,0,0,744,"TEST"
"4289",1993,10,27.97,-96.75,27.33,27.28,32.31,-0.23572233352107,4.3,28,1,0.03571429,19,2.94968833505258,0,0,0,48,0,52,0.5,0,1,1.14513238612118,745,"TEST"
"234",1988,11,29.42,-87.57,23.34,19.45,36.63,-1.42711635564015,4.6,10,0,0,160,4.72827238312207,0,0,100,-1.25e-12,1.39e-13,-2.13e-14,0.538041294,0,0,0,746,"TEST"
"14484",2009,10,28.52,-84.95,29.24,20.82,36.65,-1.77195684193188,4.5,30,0,0,81,3.58629286533884,0,0,50,25,25,25,0.614276826,0,0,0,747,"TEST"
"9430",2001,10,27.94,-95.44,26.02,25.97,36.22,-0.798507696217772,5.4,51,1,0.01960784,67,3.04927304048202,0,0,0,50,2.71e-14,50,0.962959111,0,1,0.777704482101518,748,"TEST"
"10454",2003,10,26.48,-97.19,27.34,26.84,31.16,1.41098697371026,5.3,27,23,0.8518519,16,2.77881927199042,0,0,4.5,24,2.67e-14,65,0.300000012,0,1,3.95337824654716,752,"TEST"
"21356",2019,10,28.32,-90.35,28.97,23.73,36.21,-1.66073120682165,3.7,31,0,0,64,3.09557760852371,0,0,0,100,1.87e-13,2.84e-14,1.072674274,0,0,0,753,"TEST"
"6588",1996,10,27.53,-97.21,30.37,29.63,25.61,1.3244189574018,6.8,11,0,0,14,2.64617479738412,0,0,0,62,1.78e-15,33.16666794,0.5,0,0,0,754,"TEST"
"17177",2012,10,29.41,-92.94,24.8,24.8,33.5,0.262364264467491,6.3,30,0,0,14,1.62924053973028,0,14.22022364,50,50,0,-1.07e-13,0.760408938,0,0,0,755,"TEST"
"611",1988,10,26.37,-96.7,26.55,26.74,36.6,-1.96611285637283,6.2,60,13,0.216666667,46,1.96009478404727,0,0,6.66e-15,25,0,75,0.72445029,0,1,2.63905733104383,757,"TEST"
"8414",1999,11,28.99,-90.12,21.01,24.52,36.09,-0.22314355131421,4.9,30,0,0,19,2.94968833505258,0,7.329587,0,100,5.33e-14,2.84e-14,3.023598671,0,0,0,758,"TEST"
"3224",1992,11,29.3,-88.9,21.9,21.8,35.34,-0.713349887877465,6.6,10,1,0.1,45,3.7635229971097,0,1.556496,6.22e-15,100,2.67e-13,-4.26e-14,1.178685308,3,1,1.94591014905531,759,"TEST"
"9543",2001,11,28.17,-91.71,24.83,22.97,36.52,-0.579818495252942,4.2,55,1,0.01818182,83,3.00071981506503,1,8.118294,12.66996861,67.44947052,26.5098877,19.8974514,1.090786099,0,1,0.737598995304691,760,"TEST"
"11000",2004,10,26.21,-96.94,27.4,28.76,35.62,0.198850858745165,3.9,16,44,2.75,33,2.77881927199042,0,0,10.04103851,55.1293869,0.218257934,32.32208633,0.562291265,0,1,5.11198778835654,761,"TEST"
"4441",1993,11,28.54,-91.26,23.63,24.87,35.94,0.779324876800998,4.9,20,1,0.05,34,3.00071981506503,0,0,5.391859531,69.76352692,4.144323826,20.29934883,1.368906379,0,1,1.38629436111989,762,"TEST"
"1320",1989,10,28.8,-95.38,22.83,23.4,28.79,0.0582689081239758,6.9,31,0,0,14,2.64617479738412,0,0,1.38e-14,99,4.17e-14,1,0.899999976,2,0,0,763,"TEST"
"17936",2014,10,27.34,-83.32,28.22,28.24,35.97,-0.430782916092454,6,30,0,0,38,2.40694510831829,0,0,30.52524185,5.619253635,1.943206191,66.5611496,1.007385492,0,0,0,764,"TEST"
"10019",2002,11,28.79,-92.91,25.49,25.49,34.05,0.647103242058538,5.6,27,30,1.111111,28,1.96009478404727,0,11.08472,0,-1.56e-13,5.24e-14,100,0.692529678,0,1,4.21459359185151,765,"TEST"
"2700",1991,10,28.67,-93.23,25.92,26.04,35.12,-1.04982212449868,6.5,30,24,0.8,34,2.2082744135228,1,0.8613161,24.67233849,39.95637512,0,35.40452576,0.861997426,0,1,3.89182029811063,766,"TEST"
"12509",2006,11,29.01,-89.71,22.45,23.71,36.1,0.482426149244293,3.8,23,6,0.2608696,44,3.58629286533884,1,0,0,75,4.53e-14,25,1.568701863,0,1,2.81254089857786,767,"TEST"
"7734",1998,10,28.8,-94.29,25.87,25.6,35.96,-0.27443684570176,7.7,42,22,0.5238095,24,2.31253542384721,0,0,0,50,1.77e-13,50,0.832773149,0,1,3.47903982437323,768,"TEST"
"15100",2009,10,29.26,-93.27,25.02,25.02,33.17,2.47737838336721,5.4,30,0,0,16,1.96009478404727,0,5.951074858,27,-8.03e-13,1.14e-13,73,0.759973764,0,0,0,769,"TEST"
"1144",1988,11,30.09,-87.64,21.6,21.8,35,-0.713349887877465,6.7,10,0,0,25,2.94968833505258,0,0,5.082642078,12.97856808,6.466207027,85.88534546,0.518190742,0,0,0,770,"TEST"
"18606",2015,10,29.31,-85.51,26.74,26.38,35.4,-0.2484613592985,5.9,30,0,0,46,3.55820113047182,0,0,9.919011116,11.6916666,0,75.8219223,1.383857369,0,0,0,771,"TEST"
"17102",2012,10,26.81,-96.66,28.2,21.61,36.51,-2.30258509299405,5,30,1,0.03333333,92,3.61361696961339,0,0,4.507845402,80.21321869,17.48914337,10.13724899,0.976673365,0,1,1.09861222200144,772,"TEST"
"14970",2009,10,26.55,-96.64,28.76,22.2,36.54,0.647103242058538,4.3,30,2,0.06666667,68,3.26193531432865,0,0,0,83.5,0,16.5,0.909658015,0,1,1.6094379524341,774,"TEST"
"10466",2003,10,26.58,-96.74,27,26.34,36.28,0.963174317773006,5.3,47,36,0.7659574,56,2.89591193827178,0,0,0,50,0,50,0.830095172,0,1,3.84924174473698,775,"TEST"
"2256",1990,10,28.75,-94.83,22.54,25.24,34.62,-1.71479842809193,6.5,60,36,0.6,23,1.80828877117927,0,0,0,50,0,50,0.706814289,0,1,3.61091791264422,776,"TEST"
"14143",2008,11,29.3,-88.36,23.94,23.91,36,0.425267735404344,5.8,30,8,0.2666667,87,3.55820113047182,0,6.207778478,100,-4.62e-13,0,-7.82e-14,0.788168371,0,1,2.83321346170327,778,"TEST"
"10483",2003,10,27.28,-97.26,26.46,26.68,32.48,2.52812576890798,5.2,16,0,0,20,3.00071981506503,0,0,0,67,9.99e-15,33,0.300000012,1,0,0,779,"TEST"
"21103",2018,10,26.59,-97.2,28.65,28.59,31.46,0.741937344729377,6.8,30,2,0.06666667,18,2.89591193827178,0,0,6,30,2.43e-15,66,0.400000006,0,1,1.6094379524341,780,"TEST"
"654",1988,10,28.05,-96.82,25.72,25.73,33.98,-0.776528789498996,7.5,19,0,0,11,2.40694510831829,0,0,3.16e-15,3.5,0,96,0.100000001,0,0,0,781,"TEST"
"3422",1992,10,28.63,-95.83,23.2,23.39,29.85,0.672944473242426,6.9,12,0,0,10,2.31253542384721,0,7.885559,2e-14,54,0,44,0.550000012,0,0,0,782,"TEST"
"8688",1999,11,29.43,-88.03,24.01,24,36.17,-3.50655789731998,6.2,23,6,0.2608696,65,3.29953372788566,0,1.910656,100,6.18e-13,30,-7.11e-14,0.310784012,0,1,2.81254089857786,783,"TEST"
"13233",2007,10,28.75,-93.95,24.31,24.3,34.57,0.806475865866949,5.9,54,4,0.07407407,26,1.96009478404727,0,0,3.51e-14,-2.84e-14,0,100,0.848994732,0,1,1.69459567587645,784,"TEST"
"13215",2007,10,26.88,-97.22,27.11,27.59,33.7,0.989541193613748,5.3,36,80,2.222222,25,3.22286784613774,0,0,0,92.5,3.22e-15,7.5,1,0,1,4.90032417402298,785,"TEST"
"15895",2010,10,28.07,-95.29,27.89,25.84,36.34,-2.99573227355399,6.5,30,6,0.2,57,3.00071981506503,0,0,0,50,0,50,0.896120131,0,1,2.56494935746154,786,"TEST"
"15950",2010,10,29.11,-93.48,25.12,26.68,33.48,1.44456326924387,3,29,3,0.1034483,19,1.80828877117927,0,0,0,67,9.08e-14,33,0.744551063,0,1,1.97503862293525,787,"TEST"
"22004",2020,10,29.49,-93.11,24.59,24.62,28.86,0.576613364303994,5.9,30,0,0,13,1.62924053973028,0,0,4e-14,100,0,0,0.856051445,0,0,0,788,"TEST"
"10501",2003,10,28.15,-96.68,25.27,25.42,27.8,2.44408465526775,5.9,10,1,0.1,13,2.57261223020711,0,3.95537063,0,41,1,58,0,0,1,1.94591014905531,789,"TEST"
"2243",1990,10,27.9,-94.98,26.88,18.82,36.53,-1.96611285637283,4.4,53,0,0,128,4.14472076954717,0,0,9.568325043,57.60059738,5.843975544,31.46564484,0.958138049,0,0,0,791,"TEST"
"2226",1990,10,27.66,-96.18,27.5,20.64,36.66,-2.20727491318972,4.5,60,2,0.03333333,97,3.71600812150219,0,0,2.125901699,77.32262421,22.32454491,21.15862274,0.927425683,0,1,1.09861222200144,792,"TEST"
"8736",2000,11,28.59,-91.13,20.76,21.04,35.82,0.0953101798043249,7.4,28,3,0.1071429,26,2.71469474382088,0,0,7.11e-15,100,2.09e-13,-1.42e-14,1.22505331,0,1,2.0053339156799,793,"TEST"
"13247",2007,10,27.99,-94.95,25.95,22.04,36.54,-0.0304592074847086,4.8,55,0,0,86,3.58629286533884,0,3.836650472,0,36.5,0,63.5,0.927600145,0,0,0,794,"TEST"
"3526",1992,11,29.42,-93.13,22.16,22.33,31.12,1.27815220250019,7.2,60,2,0.03333333,14,1.1314021114911,0,0.02256404,9.33e-14,100,2.84e-14,-1.35e-13,0.776916921,0,1,1.09861222200144,795,"TEST"
"5240",1994,11,29.09,-92.25,24.22,24.03,32.39,-0.400477566597125,8.2,25,0,0,17,2.64617479738412,0,9.535879,1.64e-14,-5.4e-13,0,100,0.100000001,0,0,0,796,"TEST"
"11191",2004,11,28.2,-91.91,25.83,23.11,36.4,-0.0100503358535015,4.6,55,0,0,75,2.71469474382088,0,9.698124121,15.8445673,64.46707153,22.93356895,21.83584785,1.134739876,0,0,0,797,"TEST"
"6737",1996,11,28.67,-91.18,23.63,23.33,33.46,-0.0408219945202552,6.7,34,0,0,19,2.57261223020711,0,3.919948,5.890816689,59.02628708,0,31.51991272,1.543014526,0,0,0,798,"TEST"
"21146",2018,10,28.55,-94.7,28.19,28.14,36.12,-0.301105092783922,6.2,30,23,0.7666667,33,2.40694510831829,0,0,8.646711349,44.95317078,0.134663984,43.96561813,0.783076048,0,1,3.85014764426325,800,"TEST"
"22337",2021,10,28.28,-95.58,26.9,27.44,34.47,-1.02165124753198,6.8,30,47,1.566667,34,2.31253542384721,0,6.544938776,5.324053288,57.03502274,0,36.80831146,0.892879188,0,1,4.55387710212683,801,"TEST"
"17890",2014,10,28.26,-84.65,28.72,19.67,36.29,-2.40794560865187,4.6,30,0,0,69,2.57261223020711,0,3.557122519,18.25662041,9.597481728,6.925951958,74.10797882,0.610480249,0,0,0,802,"TEST"
"4656",1994,10,29.04,-88.9,23,21,36.42,1.84371920815877,4.4,34,0,0,146,4.97050750300548,0,0,3.73e-14,100,0,-2.84e-14,1.399999976,0,0,0,803,"TEST"
"14553",2009,10,29.09,-83.56,26.22,26.24,35.18,-4.60517018598809,6,30,0,0,15,1.96009478404727,0,0,5.86e-14,-3.41e-13,1.24e-13,100,0.532003164,0,0,0,804,"TEST"
"14116",2008,11,28.93,-89.17,22.16,25.04,35.76,1.9387416595767,5.5,30,0,0,58,4.06216566385787,0,0,1.42e-14,99,0,1,1.5,0,0,0,805,"TEST"
"2182",1990,10,26.43,-97.21,26.83,26.8,35.9,3.52134798279262,6.5,10,1,0.1,13,2.57261223020711,0,0,0.990099013,2.98514843,0,92.04950714,0.200000003,0,1,1.94591014905531,806,"TEST"
"19832",2016,10,29.03,-84.91,25.28,22.98,36.37,-1.17118298150295,5.2,30,3,0.1,43,2.71469474382088,0,0,18.51947784,7.273809433,0.294692129,70.41575623,0.199226975,0,1,1.94591014905531,807,"TEST"
"7327",1997,11,28.58,-91.3,21.39,23.75,35.28,0,1.7,25,31,1.24,33,3.04927304048202,0,10.38769,8.88e-15,100,0,0,1.51879406,1,1,4.32280727501391,809,"TEST"
"17131",2012,10,28.48,-94.92,27.16,27.17,36.39,-0.713349887877465,6,30,31,1.033333,36,2.31253542384721,0,0,0,46,1.91e-13,54,0.760125101,0,1,4.14313440893117,810,"TEST"
"1411",1989,11,28.46,-92.04,24.43,24.45,36.7,-1.51412773262978,7,60,5,0.08333333,54,2.71469474382088,1,12.25482,13.00443268,68.13748169,1.860774755,15.52252388,0.785442352,0,1,1.79175943589472,811,"TEST"
"7235",1997,10,28.58,-94.15,25.03,25.03,35.79,0,5.4,54,14,0.2592593,36,2.83907846350861,0,0,15.04985142,40.14176559,3.816143513,41.91435242,0.906298876,0,1,2.80672187626024,812,"TEST"
"11184",2004,11,28.63,-91.46,23.76,25.64,35.04,1.7630170003624,4.9,21,53,2.52381,32,2.89591193827178,2,9.702843539,5.293397427,68.26378632,0,20.86862755,1.37317574,0,1,5.02669628968785,813,"TEST"
"21120",2018,10,27.05,-96.82,28.06,24.54,36.43,-0.478035800943,5.2,30,26,0.8666667,66,3.3357695763397,0,0,2.296767235,86.37198639,9.376924515,2.668433666,1.032520533,0,1,3.97029195128797,814,"TEST"
"20504",2017,11,28.58,-91.6,24.53,26.08,35.62,0.0582689081239758,5.4,30,4,0.1333333,38,2.71469474382088,0,24.33484767,5.653980732,68.71342468,2.135770559,20.37977409,1.209974051,0,1,2.19722435511397,815,"TEST"
"16463",2011,10,26.09,-96.85,28.18,28.1,36.53,1.03673688495002,6,30,4,0.1333333,39,2.57261223020711,0,0,16.66666603,50.16666794,0,33.16666794,0.584327221,1,1,2.19722435511397,816,"TEST"
"18405",2014,10,28.15,-96.26,26.82,27.96,35.95,-0.82098055206983,5.6,30,19,0.6333333,26,2.57261223020711,0,0.890925533,1.36504209,62.7354126,6.664010048,33.88674927,0.859714448,0,1,3.66356159484759,817,"TEST"
"5798",1995,10,27.98,-96.91,24.49,24.52,29.32,1.50851199384414,7.8,10,0,0,12,2.4932054526027,0,0,0,7.5,1.15e-14,92.5,0.200000003,0,0,0,818,"TEST"
"19320",2016,10,29.36,-88.08,28.74,20.02,36.56,-1.71479842809193,4.3,30,0,0,90,3.87328217711172,0,11.23096131,3.38e-14,4.41e-13,30,100,0.313792825,0,0,0,819,"TEST"
"19771",2016,10,28.31,-91.76,28.31,22.76,36.27,-2.52572864430826,3.2,30,1,0.03333333,69,2.83907846350861,0,4.596283865,12.1141386,68.21185303,5.06e-14,19.96416664,0.991568923,0,1,1.09861222200144,821,"TEST"
